run,interval,reqrate,rate,resp,MB/sec,Read_rate,Read_resp,Write_rate,Write_resp,MB_read,MB_write,Xfersize,Mkdir_rate,Mkdir_resp,Rmdir_rate,Rmdir_resp,Create_rate,Create_resp,Open_rate,Open_resp,Close_rate,Close_resp,Delete_rate,Delete_resp,Getattr_rate,Getattr_resp,Setattr_rate,Setattr_resp,Copy_rate,Copy_resp,Move_rate,Move_resp,compratio,dedupratio,cpu_used,cpu_user,cpu_kernel,cpu_wait,cpu_idle
rd1,1,999988.0000,64030.0000,0.0213,250.1172,31722.0000,0.0070,32308.0000,0.0353,123.9141,126.2031,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,0.0468,23.0000,0.0208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,38.8601,26.9430,11.9171,0.0000,0.0000
rd1,2,999988.0000,31085.0000,0.1254,121.4258,15549.0000,0.0023,15536.0000,0.2486,60.7383,60.6875,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0372,13.0000,0.0325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,23.4694,7.1429,16.3265,0.0000,0.0000
rd1,3,999988.0000,32736.0000,0.1159,127.8750,16256.0000,0.0030,16480.0000,0.2273,63.5000,64.3750,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0454,12.0000,0.2064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,24.2105,8.4211,15.7895,0.0000,0.0000
rd1,4,999988.0000,33784.0000,0.1139,131.9688,16956.0000,0.0015,16828.0000,0.2271,66.2344,65.7344,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0662,13.0000,0.0309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,34.5794,9.3458,25.2336,0.0000,0.0000
rd1,5,999988.0000,37495.0000,0.1018,146.4648,18613.0000,0.0013,18882.0000,0.2009,72.7070,73.7578,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0263,15.0000,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,59.0476,34.2857,24.7619,0.0000,0.0000
rd1,6,999988.0000,32772.0000,0.1162,128.0156,16407.0000,0.0031,16365.0000,0.2296,64.0898,63.9258,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0238,12.0000,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,39.8230,15.9292,23.8938,0.0000,0.0000
rd1,7,999988.0000,32681.0000,0.1154,127.6602,16434.0000,0.0040,16247.0000,0.2281,64.1953,63.4648,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0398,13.0000,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,35.8491,11.3208,24.5283,0.0000,0.0000
rd1,8,999988.0000,34306.0000,0.1121,134.0078,17246.0000,0.0202,17060.0000,0.2049,67.3672,66.6406,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0304,14.0000,0.0375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,23.3010,3.8835,19.4175,0.0000,0.0000
rd1,9,999988.0000,35263.0000,0.1088,137.7461,17579.0000,0.0019,17684.0000,0.2150,68.6680,69.0781,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0395,13.0000,0.0303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,29.6296,6.4815,23.1481,0.0000,0.0000
rd1,10,999988.0000,37248.0000,0.1025,145.5000,18688.0000,0.0019,18560.0000,0.2038,73.0000,72.5000,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,0.0348,16.0000,0.0262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,28.7129,7.9208,20.7921,0.0000,0.0000
rd1,11,999988.0000,36656.0000,0.1046,143.1875,18284.0000,0.0015,18372.0000,0.2072,71.4219,71.7656,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0278,14.0000,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,32.7103,6.5421,26.1682,0.0000,0.0000
rd1,12,999988.0000,32822.0000,0.1163,128.2109,16386.0000,0.0024,16436.0000,0.2298,64.0078,64.2031,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0329,12.0000,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,32.6923,9.6154,23.0769,0.0000,0.0000
rd1,13,999988.0000,40175.0000,0.0960,156.9336,20161.0000,0.0015,20014.0000,0.1912,78.7539,78.1797,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,0.0326,16.0000,0.0262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,26.7327,3.9604,22.7723,0.0000,0.0000
rd1,14,999988.0000,32217.0000,0.1186,125.8477,16008.0000,0.0015,16209.0000,0.2342,62.5312,63.3164,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0487,13.0000,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,29.0909,3.6364,25.4545,0.0000,0.0000
rd1,15,999988.0000,38459.0000,0.0990,150.2305,19279.0000,0.0024,19180.0000,0.1960,75.3086,74.9219,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0350,14.0000,0.0261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,27.4510,3.9216,23.5294,0.0000,0.0000
rd1,16,999988.0000,38537.0000,0.0975,150.5352,19263.0000,0.0033,19274.0000,0.1917,75.2461,75.2891,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,1.2548,15.0000,0.0363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,28.3019,3.7736,24.5283,0.0000,0.0000
rd1,17,999988.0000,44974.0000,0.0828,175.6797,22688.0000,0.0019,22286.0000,0.1652,88.6250,87.0547,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0000,0.0388,18.0000,0.0332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,34.2857,6.6667,27.6190,0.0000,0.0000
rd1,18,999988.0000,41443.0000,0.0941,161.8867,20755.0000,0.0133,20688.0000,0.1752,81.0742,80.8125,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0000,0.0292,17.0000,0.0283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,27.4510,4.9020,22.5490,0.0000,0.0000
rd1,19,999988.0000,35129.0000,0.1075,137.2227,17484.0000,0.0015,17645.0000,0.2124,68.2969,68.9258,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0270,13.0000,0.0298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,25.2427,3.8835,21.3592,0.0000,0.0000
rd1,20,999988.0000,34382.0000,0.1112,134.3047,17299.0000,0.0014,17083.0000,0.2225,67.5742,66.7305,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0339,13.0000,0.0319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,28.4314,6.8627,21.5686,0.0000,0.0000
rd1,21,999988.0000,33537.0000,0.1159,131.0039,16758.0000,0.0024,16779.0000,0.2292,65.4609,65.5430,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0811,13.0000,0.0270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,26.1261,4.5045,21.6216,0.0000,0.0000
rd1,22,999988.0000,40140.0000,0.0923,156.7969,20045.0000,0.0016,20095.0000,0.1827,78.3008,78.4961,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,0.0321,16.0000,0.0309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,33.9623,3.7736,30.1887,0.0000,0.0000
rd1,23,999988.0000,38506.0000,0.1006,150.4141,19141.0000,0.0113,19365.0000,0.1889,74.7695,75.6445,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,0.0299,16.0000,0.0288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,21.3592,3.8835,17.4757,0.0000,0.0000
rd1,24,999988.0000,41541.0000,0.0925,162.2695,20847.0000,0.0024,20694.0000,0.1833,81.4336,80.8359,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,0.2139,16.0000,0.0311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,30.3571,5.3571,25.0000,0.0000,0.0000
rd1,25,999988.0000,33347.0000,0.1155,130.2617,16568.0000,0.0012,16779.0000,0.2284,64.7188,65.5430,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.6730,14.0000,0.9067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,22.5490,1.9608,20.5882,0.0000,0.0000
rd1,26,999988.0000,41413.0000,0.0911,161.7695,20732.0000,0.0021,20681.0000,0.1802,80.9844,80.7852,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0272,14.0000,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,30.5556,5.5556,25.0000,0.0000,0.0000
rd1,27,999988.0000,32847.0000,0.1151,128.3086,16421.0000,0.0047,16426.0000,0.2254,64.1445,64.1641,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0271,14.0000,0.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,29.7297,3.6036,26.1261,0.0000,0.0000
rd1,28,999988.0000,37843.0000,0.1009,147.8242,18956.0000,0.0118,18887.0000,0.1903,74.0469,73.7773,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0295,15.0000,0.0205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,25.2427,5.8252,19.4175,0.0000,0.0000
rd1,29,999988.0000,31558.0000,0.1204,123.2734,15796.0000,0.0015,15762.0000,0.2396,61.7031,61.5703,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0212,12.0000,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,26.4706,2.9412,23.5294,0.0000,0.0000
rd1,30,999988.0000,37215.0000,0.1019,145.3711,18702.0000,0.0014,18513.0000,0.2034,73.0547,72.3164,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0265,15.0000,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,34.9515,9.7087,25.2427,0.0000,0.0000
